order_id,customer_id,order_date,product_id,quantity,status,payment_method,total_amount
ORD-00003658,CUST-000080,2025-04-20,PROD-00146,4,pending,Credit Card,1392.56
ORD-00003659,CUST-000243,2025-12-03,PROD-00033,1,completed,Credit Card,874.59
ORD-00003660,CUST-000719,2025-08-29,PROD-00196,3,pending,Debit Card,1053.51
ORD-00003661,CUST-000573,2025-08-22,PROD-00048,4,completed,PayPal,1956.0
ORD-00003662,CUST-000567,2025-05-14,PROD-00002,5,pending,Credit Card,1882.68
ORD-00003663,CUST-000803,2025-06-05,PROD-00119,3,pending,Debit Card,642.42
ORD-00003664,CUST-000981,2025-07-15,PROD-00031,4,pending,PayPal,595.76
ORD-00003665,CUST-000093,2025-06-25,PROD-00172,2,pending,PayPal,782.49
ORD-00003666,CUST-000190,2025-04-22,PROD-00020,1,cancelled,Debit Card,1598.52
ORD-00003667,CUST-000661,2025-08-13,PROD-00142,2,pending,Credit Card,1224.93
ORD-00003668,CUST-000607,2025-08-06,PROD-00104,2,pending,PayPal,370.51
ORD-00003669,CUST-000145,2026-02-05,PROD-00155,4,pending,Debit Card,1183.52
ORD-00003670,CUST-000461,2025-06-14,PROD-00014,3,cancelled,Debit Card,745.55
ORD-00003671,CUST-000939,2025-10-19,PROD-00034,1,cancelled,PayPal,1368.41
ORD-00003672,CUST-000382,2025-12-17,PROD-00125,1,pending,PayPal,1563.41
ORD-00003673,CUST-000130,2025-07-24,PROD-00001,5,completed,Credit Card,1692.24
ORD-00003674,CUST-000376,2026-01-28,PROD-00128,1,cancelled,Debit Card,55.76
ORD-00003675,CUST-000752,2025-12-09,PROD-00013,1,cancelled,PayPal,454.72
ORD-00003676,CUST-000722,2025-12-29,PROD-00088,4,pending,Credit Card,929.53
ORD-00003677,CUST-000217,2025-10-23,PROD-00035,3,pending,Credit Card,1016.14
ORD-00003678,CUST-000942,2025-05-10,PROD-00144,5,pending,Debit Card,1773.25
ORD-00003679,CUST-000287,2025-08-09,PROD-00002,1,completed,PayPal,1049.94
ORD-00003680,CUST-000969,2025-11-06,PROD-00133,2,completed,Debit Card,538.4
ORD-00003681,CUST-000464,2025-03-07,PROD-00062,1,completed,PayPal,163.53
ORD-00003682,CUST-000965,2025-03-15,PROD-00139,3,completed,PayPal,150.5
ORD-00003683,CUST-000806,2026-01-08,PROD-00090,5,cancelled,Debit Card,1511.06
ORD-00003684,CUST-000061,2025-04-17,PROD-00024,1,cancelled,PayPal,1949.95
ORD-00003685,CUST-000626,2026-02-22,PROD-00046,4,completed,Debit Card,190.62
ORD-00003686,CUST-000191,2025-04-09,PROD-00110,1,cancelled,Credit Card,1492.86
ORD-00003687,CUST-000233,2025-11-13,PROD-00113,1,cancelled,Credit Card,415.23
ORD-00003688,CUST-000034,2025-06-05,PROD-00119,1,pending,Debit Card,641.54
ORD-00003689,CUST-000016,2025-06-23,PROD-00002,4,pending,Debit Card,1663.35
ORD-00003690,CUST-000670,2025-06-19,PROD-00023,5,cancelled,PayPal,1132.31
ORD-00003691,CUST-000336,2025-05-20,PROD-00179,3,completed,Debit Card,298.88
ORD-00003692,CUST-000582,2025-08-17,PROD-00134,4,pending,Debit Card,1119.56
ORD-00003693,CUST-000219,2025-07-22,PROD-00106,3,completed,Debit Card,529.04
ORD-00003694,CUST-000980,2026-01-28,PROD-00121,1,pending,Debit Card,194.42
ORD-00003695,CUST-000640,2025-10-24,PROD-00185,5,completed,PayPal,420.33
ORD-00003696,CUST-000319,2025-10-25,PROD-00138,1,completed,Debit Card,1551.42
ORD-00003697,CUST-000037,2025-11-15,PROD-00067,3,completed,Credit Card,716.55
ORD-00003698,CUST-000575,2025-06-12,PROD-00170,5,pending,Credit Card,1375.51
ORD-00003699,CUST-000071,2025-11-08,PROD-00120,3,completed,Debit Card,732.69
ORD-00003700,CUST-000263,2026-01-15,PROD-00135,2,pending,Credit Card,852.94
ORD-00003701,CUST-000062,2025-10-20,PROD-00104,3,cancelled,PayPal,97.06
ORD-00003702,CUST-000440,2025-07-05,PROD-00115,2,cancelled,Debit Card,453.68
ORD-00003703,CUST-000735,2025-07-15,PROD-00065,3,cancelled,Debit Card,406.56
ORD-00003704,CUST-000311,2025-06-28,PROD-00046,3,completed,PayPal,1843.85
ORD-00003705,CUST-000817,2025-03-11,PROD-00162,3,pending,Credit Card,1089.58
ORD-00003706,CUST-000339,2025-12-26,PROD-00086,1,pending,PayPal,1855.48
ORD-00003707,CUST-000722,2025-12-13,PROD-00013,4,pending,PayPal,1247.35
ORD-00003708,CUST-000361,2025-07-14,PROD-00021,3,pending,Credit Card,427.86
ORD-00003709,CUST-000188,2025-12-16,PROD-00187,1,cancelled,Credit Card,1090.87
ORD-00003710,CUST-000342,2025-08-10,PROD-00197,3,completed,Credit Card,996.9
ORD-00003711,CUST-000717,2026-02-10,PROD-00080,1,cancelled,Debit Card,221.4
ORD-00003712,CUST-000240,2025-12-05,PROD-00026,1,completed,PayPal,1562.24
ORD-00003713,CUST-000964,2026-01-03,PROD-00100,1,cancelled,Debit Card,57.81
ORD-00003714,CUST-000337,2025-08-05,PROD-00076,4,cancelled,PayPal,126.89
ORD-00003715,CUST-000720,2025-12-17,PROD-00046,2,cancelled,Credit Card,824.12
ORD-00003716,CUST-000636,2025-11-21,PROD-00095,2,pending,PayPal,1403.29
ORD-00003717,CUST-000086,2025-11-07,PROD-00175,2,completed,Credit Card,1340.39
ORD-00003718,CUST-000187,2025-10-20,PROD-00113,3,cancelled,PayPal,1746.41
ORD-00003719,CUST-000061,2026-02-07,PROD-00003,2,pending,Debit Card,1839.57
ORD-00003720,CUST-000081,2025-11-24,PROD-00082,1,pending,Credit Card,1728.39
ORD-00003721,CUST-000953,2026-01-05,PROD-00047,3,cancelled,Debit Card,1379.06
ORD-00003722,CUST-000266,2025-04-30,PROD-00113,5,pending,Credit Card,887.36
ORD-00003723,CUST-000045,2026-01-06,PROD-00127,1,pending,Debit Card,398.7
ORD-00003724,CUST-000133,2025-04-23,PROD-00119,5,cancelled,Credit Card,1862.89
ORD-00003725,CUST-000726,2025-05-24,PROD-00191,5,cancelled,PayPal,1294.95
ORD-00003726,CUST-000936,2025-03-28,PROD-00060,1,completed,Credit Card,1965.48
ORD-00003727,CUST-000295,2026-01-08,PROD-00174,5,completed,PayPal,1550.27
ORD-00003728,CUST-000013,2025-06-24,PROD-00053,5,completed,Credit Card,569.32
ORD-00003729,CUST-000130,2025-03-09,PROD-00009,2,pending,Credit Card,1022.83
ORD-00003730,CUST-000716,2025-04-14,PROD-00195,3,completed,Credit Card,1094.67
ORD-00003731,CUST-000642,2025-08-28,PROD-00158,1,completed,Debit Card,686.89
ORD-00003732,CUST-000631,2025-08-22,PROD-00158,2,cancelled,PayPal,705.29
ORD-00003733,CUST-000769,2025-06-03,PROD-00063,3,cancelled,Debit Card,694.13
ORD-00003734,CUST-000047,2025-05-07,PROD-00093,4,completed,Credit Card,137.46
ORD-00003735,CUST-000987,2025-04-29,PROD-00125,5,cancelled,Credit Card,1295.37
ORD-00003736,CUST-000408,2025-03-08,PROD-00147,4,cancelled,Credit Card,165.9
ORD-00003737,CUST-000397,2025-02-25,PROD-00184,4,pending,PayPal,107.3
ORD-00003738,CUST-000713,2025-07-04,PROD-00062,4,cancelled,PayPal,1394.89
ORD-00003739,CUST-000129,2025-06-27,PROD-00184,2,cancelled,Credit Card,1149.15
ORD-00003740,CUST-000296,2025-10-05,PROD-00079,5,cancelled,PayPal,1726.54
ORD-00003741,CUST-000022,2025-06-25,PROD-00001,4,pending,PayPal,766.41
ORD-00003742,CUST-000869,2025-04-01,PROD-00041,3,pending,Credit Card,451.57
ORD-00003743,CUST-000649,2025-12-01,PROD-00090,1,completed,PayPal,440.78
ORD-00003744,CUST-000389,2026-02-11,PROD-00081,3,completed,PayPal,383.62
ORD-00003745,CUST-000109,2025-05-06,PROD-00118,5,pending,Credit Card,1172.58
ORD-00003746,CUST-000643,2025-04-17,PROD-00048,5,cancelled,Credit Card,453.29
ORD-00003747,CUST-000227,2025-10-29,PROD-00079,3,completed,Credit Card,50.16
ORD-00003748,CUST-000807,2026-01-01,PROD-00009,5,completed,Debit Card,1792.16
ORD-00003749,CUST-000432,2025-11-21,PROD-00174,1,pending,Credit Card,31.12
ORD-00003750,CUST-000783,2025-06-02,PROD-00139,5,pending,Debit Card,521.49
ORD-00003751,CUST-000015,2025-07-14,PROD-00039,1,completed,PayPal,797.31
ORD-00003752,CUST-000226,2025-09-03,PROD-00035,5,completed,PayPal,1794.84
ORD-00003753,CUST-000343,2025-09-26,PROD-00117,3,cancelled,Debit Card,1584.11
ORD-00003754,CUST-000557,2026-01-27,PROD-00116,3,cancelled,Credit Card,193.7
ORD-00003755,CUST-000608,2025-05-04,PROD-00189,5,pending,PayPal,351.62
ORD-00003756,CUST-000048,2025-11-30,PROD-00060,2,pending,Debit Card,1612.13
ORD-00003757,CUST-000184,2025-11-16,PROD-00003,2,pending,PayPal,720.37
ORD-00003758,CUST-000192,2025-03-08,PROD-00020,3,pending,PayPal,1782.06
ORD-00003759,CUST-000712,2026-02-09,PROD-00153,2,completed,PayPal,246.78
ORD-00003760,CUST-000821,2025-09-26,PROD-00089,2,completed,Debit Card,1508.83
ORD-00003761,CUST-000007,2025-06-08,PROD-00047,2,pending,Debit Card,1915.72
ORD-00003762,CUST-000102,2026-02-21,PROD-00166,5,cancelled,Debit Card,358.42
ORD-00003763,CUST-000362,2025-08-08,PROD-00135,1,cancelled,Debit Card,1821.52
ORD-00003764,CUST-000741,2025-06-06,PROD-00002,3,cancelled,Credit Card,878.8
ORD-00003765,CUST-000792,2025-02-28,PROD-00029,5,pending,Credit Card,1080.35
ORD-00003766,CUST-000341,2025-09-25,PROD-00141,5,completed,Debit Card,1185.31
ORD-00003767,CUST-000321,2026-02-10,PROD-00146,4,cancelled,PayPal,351.61
ORD-00003768,CUST-000708,2025-03-16,PROD-00025,4,cancelled,Debit Card,108.02
ORD-00003769,CUST-000052,2025-12-22,PROD-00193,3,completed,PayPal,1079.26
ORD-00003770,CUST-000828,2025-07-24,PROD-00180,5,completed,Credit Card,1104.03
ORD-00003771,CUST-000385,2025-08-10,PROD-00156,2,cancelled,Debit Card,969.59
ORD-00003772,CUST-000177,2026-01-11,PROD-00131,3,pending,PayPal,1735.14
ORD-00003773,CUST-000674,2025-09-19,PROD-00025,5,completed,Credit Card,1450.32
ORD-00003774,CUST-000489,2026-01-25,PROD-00042,1,completed,Credit Card,1111.38
ORD-00003775,CUST-000630,2025-12-24,PROD-00076,5,completed,Debit Card,1854.71
ORD-00003776,CUST-000235,2025-05-14,PROD-00035,2,completed,PayPal,195.59
ORD-00003777,CUST-000286,2025-05-29,PROD-00125,3,cancelled,Credit Card,1467.66
ORD-00003778,CUST-000947,2026-01-14,PROD-00192,5,cancelled,Credit Card,150.76
ORD-00003779,CUST-000998,2025-12-30,PROD-00093,5,cancelled,Debit Card,408.64
ORD-00003780,CUST-000011,2025-12-17,PROD-00173,2,cancelled,Debit Card,1474.88
ORD-00003781,CUST-000131,2025-10-24,PROD-00010,2,completed,PayPal,1875.47
ORD-00003782,CUST-000713,2025-09-22,PROD-00039,2,completed,Credit Card,1439.54
ORD-00003783,CUST-000510,2025-07-16,PROD-00092,2,cancelled,Credit Card,502.52
ORD-00003784,CUST-000736,2025-02-23,PROD-00050,1,completed,Debit Card,205.2
ORD-00003785,CUST-000344,2025-05-16,PROD-00013,4,pending,PayPal,410.14
ORD-00003786,CUST-000699,2025-05-14,PROD-00015,3,cancelled,Debit Card,477.0
ORD-00003787,CUST-000849,2025-12-19,PROD-00113,4,pending,PayPal,807.81
ORD-00003788,CUST-000599,2025-05-20,PROD-00025,5,cancelled,Credit Card,281.4
ORD-00003789,CUST-000073,2025-02-22,PROD-00176,1,cancelled,Credit Card,1981.52
ORD-00003790,CUST-000092,2025-03-11,PROD-00107,1,pending,PayPal,768.68
ORD-00003791,CUST-000623,2025-03-21,PROD-00011,2,cancelled,Debit Card,1912.46
ORD-00003792,CUST-000224,2025-12-13,PROD-00031,1,pending,Credit Card,1687.45
ORD-00003793,CUST-000760,2025-09-05,PROD-00139,3,completed,Debit Card,786.46
ORD-00003794,CUST-000167,2026-01-17,PROD-00039,5,completed,Credit Card,1878.99
ORD-00003795,CUST-000430,2026-02-01,PROD-00125,1,cancelled,Credit Card,746.45
ORD-00003796,CUST-000571,2025-02-27,PROD-00095,4,pending,PayPal,1909.01
ORD-00003797,CUST-000899,2026-01-05,PROD-00011,4,completed,Debit Card,800.12
ORD-00003798,CUST-000157,2025-11-17,PROD-00022,5,cancelled,PayPal,736.86
ORD-00003799,CUST-000062,2025-11-29,PROD-00078,5,pending,PayPal,615.0
ORD-00003800,CUST-000038,2025-12-07,PROD-00113,4,pending,Credit Card,1376.02
ORD-00003801,CUST-000620,2025-11-30,PROD-00198,2,cancelled,Credit Card,1143.75
ORD-00003802,CUST-000353,2025-10-22,PROD-00003,3,cancelled,Debit Card,766.32
ORD-00003803,CUST-000465,2025-08-22,PROD-00049,2,completed,PayPal,286.69
ORD-00003804,CUST-000904,2025-09-22,PROD-00031,1,pending,Credit Card,526.34
ORD-00003805,CUST-000805,2025-09-05,PROD-00106,2,cancelled,PayPal,1882.86
ORD-00003806,CUST-000569,2025-09-12,PROD-00179,3,pending,Debit Card,319.59
ORD-00003807,CUST-000696,2025-12-04,PROD-00132,5,cancelled,Credit Card,1076.93
ORD-00003808,CUST-000505,2026-01-01,PROD-00153,5,completed,Debit Card,1253.09
ORD-00003809,CUST-000418,2026-01-26,PROD-00038,2,cancelled,PayPal,1816.73
ORD-00003810,CUST-000729,2025-07-14,PROD-00022,5,cancelled,Debit Card,772.93
ORD-00003811,CUST-000226,2025-11-14,PROD-00052,5,pending,Credit Card,1776.98
ORD-00003812,CUST-000738,2025-04-27,PROD-00073,4,completed,PayPal,1340.09
ORD-00003813,CUST-000374,2025-10-20,PROD-00137,2,completed,Credit Card,536.27
ORD-00003814,CUST-000208,2025-02-27,PROD-00009,2,completed,Credit Card,1418.68
ORD-00003815,CUST-000375,2025-07-29,PROD-00172,5,pending,PayPal,75.42
ORD-00003816,CUST-000737,2025-06-22,PROD-00069,3,pending,Debit Card,793.0
ORD-00003817,CUST-000707,2025-05-22,PROD-00145,3,pending,PayPal,1596.21
ORD-00003818,CUST-000412,2025-08-16,PROD-00151,3,cancelled,Debit Card,684.3
ORD-00003819,CUST-000205,2025-03-30,PROD-00093,2,pending,PayPal,1137.35
ORD-00003820,CUST-000878,2026-01-28,PROD-00070,4,pending,Debit Card,1197.4
ORD-00003821,CUST-000515,2025-11-16,PROD-00098,1,pending,Credit Card,1813.77
ORD-00003822,CUST-000130,2025-04-24,PROD-00021,2,pending,PayPal,752.48
ORD-00003823,CUST-000549,2025-06-08,PROD-00179,1,cancelled,PayPal,1852.08
ORD-00003824,CUST-000960,2025-05-27,PROD-00159,3,cancelled,Credit Card,1633.24
ORD-00003825,CUST-000190,2025-04-22,PROD-00195,4,cancelled,Credit Card,659.73
ORD-00003826,CUST-000963,2025-07-28,PROD-00096,5,pending,PayPal,618.13
ORD-00003827,CUST-000458,2025-11-15,PROD-00047,1,completed,Credit Card,917.34
ORD-00003828,CUST-000283,2025-07-04,PROD-00035,2,pending,Debit Card,1185.23
ORD-00003829,CUST-000122,2025-11-29,PROD-00069,2,pending,Credit Card,1867.59
ORD-00003830,CUST-000293,2025-06-07,PROD-00014,3,cancelled,Debit Card,1175.37
ORD-00003831,CUST-000254,2026-02-22,PROD-00041,4,completed,PayPal,1557.97
ORD-00003832,CUST-000908,2025-11-02,PROD-00080,2,cancelled,Credit Card,916.55
ORD-00003833,CUST-000423,2025-10-13,PROD-00057,4,completed,Credit Card,1922.88
ORD-00003834,CUST-000698,2025-03-21,PROD-00005,1,cancelled,Debit Card,1378.79
ORD-00003835,CUST-000125,2025-04-19,PROD-00127,5,pending,Credit Card,301.34
ORD-00003836,CUST-000124,2025-04-07,PROD-00021,3,cancelled,Debit Card,904.34
ORD-00003837,CUST-000939,2026-01-30,PROD-00143,3,pending,Credit Card,434.05
ORD-00003838,CUST-000836,2026-02-06,PROD-00169,3,cancelled,Credit Card,877.23
ORD-00003839,CUST-000928,2025-03-18,PROD-00130,4,pending,PayPal,1691.4
ORD-00003840,CUST-000667,2025-11-30,PROD-00174,4,completed,Credit Card,1004.5
ORD-00003841,CUST-000659,2025-11-26,PROD-00042,1,cancelled,Debit Card,833.63
ORD-00003842,CUST-000350,2025-05-31,PROD-00190,2,completed,PayPal,936.34
ORD-00003843,CUST-000136,2025-04-28,PROD-00148,4,pending,Debit Card,661.35
ORD-00003844,CUST-000193,2025-11-28,PROD-00050,4,completed,Credit Card,571.74
ORD-00003845,CUST-000064,2025-06-25,PROD-00166,1,cancelled,Debit Card,727.08
ORD-00003846,CUST-000157,2025-08-24,PROD-00113,5,completed,Credit Card,1856.59
ORD-00003847,CUST-000377,2025-12-24,PROD-00084,5,cancelled,Credit Card,92.01
ORD-00003848,CUST-000943,2025-09-05,PROD-00039,4,cancelled,Credit Card,1464.39
ORD-00003849,CUST-000068,2025-08-27,PROD-00080,2,pending,PayPal,1331.88
ORD-00003850,CUST-000969,2025-08-17,PROD-00050,1,pending,Credit Card,1216.35
ORD-00003851,CUST-000233,2025-10-04,PROD-00147,1,completed,PayPal,1067.59
ORD-00003852,CUST-000643,2025-12-06,PROD-00178,1,pending,Credit Card,1818.7
ORD-00003853,CUST-000204,2025-07-02,PROD-00032,2,pending,Debit Card,704.81
ORD-00003854,CUST-000727,2025-03-27,PROD-00040,5,pending,Credit Card,1814.84
ORD-00003855,CUST-000028,2025-04-27,PROD-00154,2,cancelled,Debit Card,1269.71
ORD-00003856,CUST-000497,2025-12-14,PROD-00064,3,completed,Debit Card,759.59
ORD-00003857,CUST-000631,2025-09-09,PROD-00091,2,completed,Credit Card,354.57
ORD-00003858,CUST-000656,2025-05-24,PROD-00178,4,completed,Debit Card,1239.58
ORD-00003859,CUST-000916,2025-02-28,PROD-00134,5,cancelled,Credit Card,22.82
ORD-00003860,CUST-000373,2026-01-22,PROD-00122,2,pending,Credit Card,275.82
ORD-00003861,CUST-000434,2025-12-13,PROD-00110,1,cancelled,PayPal,1944.55
ORD-00003862,CUST-000481,2025-12-09,PROD-00102,1,completed,Debit Card,1952.72
ORD-00003863,CUST-000047,2025-03-25,PROD-00131,2,pending,Debit Card,1005.71
ORD-00003864,CUST-000983,2025-03-17,PROD-00031,5,completed,Credit Card,774.64
ORD-00003865,CUST-000102,2025-04-16,PROD-00004,4,completed,Credit Card,804.92
ORD-00003866,CUST-000363,2025-04-21,PROD-00166,5,completed,Debit Card,1361.99
ORD-00003867,CUST-000648,2025-12-17,PROD-00047,1,pending,Debit Card,1591.64
ORD-00003868,CUST-000646,2025-09-05,PROD-00112,3,cancelled,PayPal,1563.11
ORD-00003869,CUST-000490,2025-08-16,PROD-00052,3,pending,PayPal,279.43
ORD-00003870,CUST-000215,2026-01-26,PROD-00056,2,completed,Credit Card,1840.89
ORD-00003871,CUST-000521,2025-10-11,PROD-00005,1,cancelled,PayPal,522.44
ORD-00003872,CUST-000158,2025-03-04,PROD-00089,5,cancelled,Debit Card,1140.83
ORD-00003873,CUST-000735,2025-12-31,PROD-00171,2,completed,Debit Card,1917.54
ORD-00003874,CUST-000415,2025-12-09,PROD-00015,4,completed,Debit Card,1985.95
ORD-00003875,CUST-000346,2025-07-30,PROD-00055,3,cancelled,Credit Card,1802.43
ORD-00003876,CUST-000249,2025-12-14,PROD-00163,4,completed,Credit Card,1713.07
ORD-00003877,CUST-000118,2025-12-02,PROD-00137,1,pending,PayPal,1373.67
ORD-00003878,CUST-000504,2025-07-19,PROD-00071,1,completed,Credit Card,981.42
ORD-00003879,CUST-000323,2025-04-24,PROD-00059,5,pending,Credit Card,1313.34
ORD-00003880,CUST-000332,2025-10-07,PROD-00039,1,cancelled,Credit Card,455.11
ORD-00003881,CUST-000395,2025-08-17,PROD-00045,4,cancelled,Credit Card,1027.26
ORD-00003882,CUST-000294,2025-09-24,PROD-00170,4,completed,Debit Card,1659.78
ORD-00003883,CUST-000485,2025-11-04,PROD-00169,3,pending,Credit Card,641.39
ORD-00003884,CUST-000284,2026-02-14,PROD-00122,1,pending,PayPal,517.83
ORD-00003885,CUST-000075,2025-11-21,PROD-00045,1,pending,Credit Card,867.68
ORD-00003886,CUST-000738,2025-12-24,PROD-00069,1,completed,Debit Card,1537.53
ORD-00003887,CUST-000690,2026-01-29,PROD-00088,3,pending,PayPal,53.48
ORD-00003888,CUST-000956,2025-12-04,PROD-00172,1,cancelled,Debit Card,764.43
ORD-00003889,CUST-000217,2025-09-14,PROD-00152,3,pending,Debit Card,1003.37
ORD-00003890,CUST-000825,2025-08-08,PROD-00048,1,pending,Credit Card,1626.18
ORD-00003891,CUST-000019,2025-06-19,PROD-00065,2,pending,Credit Card,1339.99
ORD-00003892,CUST-000073,2025-07-07,PROD-00160,4,completed,Credit Card,1463.35
ORD-00003893,CUST-000092,2026-01-17,PROD-00039,3,completed,Credit Card,1151.72
ORD-00003894,CUST-000770,2025-03-07,PROD-00184,4,cancelled,PayPal,936.26
ORD-00003895,CUST-000581,2025-05-01,PROD-00166,4,pending,Credit Card,1141.46
ORD-00003896,CUST-000536,2025-09-18,PROD-00122,2,completed,Credit Card,864.2
ORD-00003897,CUST-000915,2025-02-28,PROD-00124,2,completed,Debit Card,1970.48
ORD-00003898,CUST-000190,2025-10-23,PROD-00034,4,cancelled,PayPal,1356.4
ORD-00003899,CUST-000029,2025-07-08,PROD-00118,3,cancelled,Debit Card,1928.39
ORD-00003900,CUST-000548,2025-06-25,PROD-00160,4,cancelled,Debit Card,852.31
ORD-00003901,CUST-000243,2025-11-23,PROD-00164,2,cancelled,Debit Card,1151.9
ORD-00003902,CUST-000938,2025-02-24,PROD-00179,3,completed,Credit Card,1213.18
ORD-00003903,CUST-000646,2025-06-17,PROD-00198,4,pending,PayPal,392.98
ORD-00003904,CUST-000977,2025-08-10,PROD-00132,5,cancelled,PayPal,379.74
ORD-00003905,CUST-000128,2025-04-12,PROD-00038,1,completed,Credit Card,1180.47
ORD-00003906,CUST-000361,2025-03-29,PROD-00007,3,pending,PayPal,559.13
ORD-00003907,CUST-000290,2025-08-31,PROD-00145,4,pending,PayPal,33.64
ORD-00003908,CUST-000052,2025-11-29,PROD-00001,2,pending,Debit Card,939.25
ORD-00003909,CUST-000314,2025-09-26,PROD-00080,5,cancelled,PayPal,1002.9
ORD-00003910,CUST-000305,2025-08-14,PROD-00147,4,cancelled,PayPal,1848.25
ORD-00003911,CUST-000907,2025-09-12,PROD-00023,4,completed,PayPal,1783.24
ORD-00003912,CUST-000437,2025-09-11,PROD-00177,1,pending,PayPal,85.39
ORD-00003913,CUST-000417,2025-11-27,PROD-00063,3,pending,Debit Card,456.77
ORD-00003914,CUST-000204,2025-04-06,PROD-00010,5,cancelled,PayPal,1950.6
ORD-00003915,CUST-000579,2025-12-15,PROD-00110,5,completed,PayPal,893.93
ORD-00003916,CUST-000113,2025-12-06,PROD-00163,5,cancelled,PayPal,291.96
ORD-00003917,CUST-000713,2025-10-13,PROD-00098,2,pending,Credit Card,118.1
ORD-00003918,CUST-000380,2025-05-23,PROD-00152,4,cancelled,Credit Card,374.91
ORD-00003919,CUST-000359,2025-09-06,PROD-00029,2,cancelled,Credit Card,936.09
ORD-00003920,CUST-000691,2025-07-27,PROD-00053,4,pending,Credit Card,1975.15
ORD-00003921,CUST-000874,2025-03-08,PROD-00081,5,pending,Debit Card,1249.11
ORD-00003922,CUST-000574,2025-04-02,PROD-00146,3,cancelled,PayPal,710.39
ORD-00003923,CUST-000289,2026-01-31,PROD-00106,4,completed,PayPal,1945.3
ORD-00003924,CUST-000772,2025-10-23,PROD-00068,3,cancelled,Credit Card,628.64
ORD-00003925,CUST-000264,2026-02-22,PROD-00019,3,cancelled,Credit Card,803.13
ORD-00003926,CUST-000951,2025-11-03,PROD-00155,5,completed,Debit Card,500.07
ORD-00003927,CUST-000723,2025-12-17,PROD-00067,3,cancelled,PayPal,584.48
ORD-00003928,CUST-000589,2026-02-22,PROD-00070,4,pending,Credit Card,1061.13
ORD-00003929,CUST-000693,2025-06-04,PROD-00169,5,completed,Credit Card,464.57
ORD-00003930,CUST-000608,2025-12-30,PROD-00085,5,pending,Credit Card,1218.77
ORD-00003931,CUST-000489,2026-02-16,PROD-00186,2,cancelled,Debit Card,1638.79
ORD-00003932,CUST-000658,2026-02-13,PROD-00198,5,cancelled,PayPal,217.52
ORD-00003933,CUST-000162,2025-07-05,PROD-00027,1,cancelled,PayPal,275.6
ORD-00003934,CUST-000708,2025-08-23,PROD-00045,1,pending,Credit Card,968.28
ORD-00003935,CUST-000309,2025-11-19,PROD-00133,3,completed,PayPal,1267.99
ORD-00003936,CUST-000804,2025-07-20,PROD-00106,3,pending,PayPal,1604.7
ORD-00003937,CUST-000136,2025-03-03,PROD-00200,2,completed,Credit Card,40.12
ORD-00003938,CUST-000310,2025-06-06,PROD-00072,5,pending,PayPal,775.37
ORD-00003939,CUST-000066,2025-04-30,PROD-00038,5,completed,Debit Card,128.12
ORD-00003940,CUST-000029,2025-03-28,PROD-00037,3,completed,Credit Card,1561.99
ORD-00003941,CUST-000209,2025-04-13,PROD-00188,4,pending,PayPal,1731.35
ORD-00003942,CUST-000542,2025-09-02,PROD-00181,5,pending,Credit Card,674.92
ORD-00003943,CUST-000346,2025-09-29,PROD-00161,4,completed,Debit Card,1881.04
ORD-00003944,CUST-000995,2025-03-30,PROD-00021,5,cancelled,Credit Card,1889.88
ORD-00003945,CUST-000268,2025-04-04,PROD-00181,3,cancelled,PayPal,394.52
ORD-00003946,CUST-000713,2026-02-13,PROD-00084,4,pending,Credit Card,187.59
ORD-00003947,CUST-000229,2025-11-30,PROD-00139,5,pending,Credit Card,1772.34
ORD-00003948,CUST-000304,2025-06-18,PROD-00047,2,pending,Credit Card,1866.92
ORD-00003949,CUST-000759,2025-04-08,PROD-00035,1,completed,Credit Card,633.85
ORD-00003950,CUST-000300,2025-09-20,PROD-00047,3,pending,Credit Card,1318.93
ORD-00003951,CUST-000020,2025-09-23,PROD-00078,2,cancelled,PayPal,1434.13
ORD-00003952,CUST-000426,2025-03-22,PROD-00130,4,cancelled,Credit Card,84.69
ORD-00003953,CUST-000811,2025-03-11,PROD-00167,3,cancelled,Debit Card,1796.43
ORD-00003954,CUST-000583,2025-06-16,PROD-00072,4,cancelled,Credit Card,322.92
ORD-00003955,CUST-000825,2025-11-27,PROD-00168,1,cancelled,Debit Card,1945.11
ORD-00003956,CUST-000449,2025-11-25,PROD-00074,1,pending,PayPal,392.88
ORD-00003957,CUST-000039,2026-01-22,PROD-00078,2,pending,Credit Card,327.23
ORD-00003958,CUST-000550,2025-03-23,PROD-00094,1,completed,Credit Card,1633.83
ORD-00003959,CUST-000625,2025-11-09,PROD-00072,4,pending,PayPal,378.72
ORD-00003960,CUST-000770,2026-01-30,PROD-00087,2,completed,Credit Card,284.28
ORD-00003961,CUST-000157,2026-01-06,PROD-00160,2,completed,Credit Card,52.16
ORD-00003962,CUST-000339,2025-09-09,PROD-00103,5,completed,Credit Card,424.73
ORD-00003963,CUST-000011,2026-01-19,PROD-00059,1,completed,Credit Card,522.21
ORD-00003964,CUST-000480,2025-10-20,PROD-00113,1,cancelled,Debit Card,263.25
ORD-00003965,CUST-000923,2025-03-30,PROD-00110,4,pending,Credit Card,886.33
ORD-00003966,CUST-000438,2025-07-19,PROD-00037,4,cancelled,Debit Card,707.8
ORD-00003967,CUST-000834,2026-01-28,PROD-00081,2,cancelled,Credit Card,363.65
ORD-00003968,CUST-000658,2025-06-16,PROD-00095,2,completed,Credit Card,1884.29
